"ï..Event.Index","UTC.Timestamp","UTC.Date","Local.Timestamp","Local.Timezone","Local.Date","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Public.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Task.Name","Task.Version","checkpoint.yiku","checkpoint.gn26","randomiser.2vg5","Randomise.questionnaire.elements.","Question.Key","Response"
"17",1644857747711,"14/02/2022 16:55:47",1644857747421,1,"14/02/2022 17:55:47",73265,15,"questionnaire-mxm5",NA,19435642,"BLIND",5768042,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.13.6","Safari 13.1.2","1440x900","1440x900","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","1-quantised",7
"18",1644857747711,"14/02/2022 16:55:47",1644857747421,1,"14/02/2022 17:55:47",73265,15,"questionnaire-mxm5",NA,19435642,"BLIND",5768042,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.13.6","Safari 13.1.2","1440x900","1440x900","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","2-quantised",7
"19",1644857747711,"14/02/2022 16:55:47",1644857747421,1,"14/02/2022 17:55:47",73265,15,"questionnaire-mxm5",NA,19435642,"BLIND",5768042,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.13.6","Safari 13.1.2","1440x900","1440x900","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","3-quantised",8
"20",1644857747711,"14/02/2022 16:55:47",1644857747421,1,"14/02/2022 17:55:47",73265,15,"questionnaire-mxm5",NA,19435642,"BLIND",5768042,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.13.6","Safari 13.1.2","1440x900","1440x900","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","4-quantised",8
"21",1644857747711,"14/02/2022 16:55:47",1644857747422,1,"14/02/2022 17:55:47",73265,15,"questionnaire-mxm5",NA,19435642,"BLIND",5768042,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.13.6","Safari 13.1.2","1440x900","1440x900","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","5-quantised",7
"22",1644857747711,"14/02/2022 16:55:47",1644857747422,1,"14/02/2022 17:55:47",73265,15,"questionnaire-mxm5",NA,19435642,"BLIND",5768042,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.13.6","Safari 13.1.2","1440x900","1440x900","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","6-quantised",7
"23",1644857747774,"14/02/2022 16:55:47",1644857747422,1,"14/02/2022 17:55:47",73265,15,"questionnaire-mxm5",NA,19435642,"BLIND",5768042,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.13.6","Safari 13.1.2","1440x900","1440x900","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","7-quantised",7
"24",1644857747774,"14/02/2022 16:55:47",1644857747422,1,"14/02/2022 17:55:47",73265,15,"questionnaire-mxm5",NA,19435642,"BLIND",5768042,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.13.6","Safari 13.1.2","1440x900","1440x900","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","8-quantised",8
"25",1644857747774,"14/02/2022 16:55:47",1644857747422,1,"14/02/2022 17:55:47",73265,15,"questionnaire-mxm5",NA,19435642,"BLIND",5768042,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.13.6","Safari 13.1.2","1440x900","1440x900","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","9-quantised",8
"26",1644857747774,"14/02/2022 16:55:47",1644857747422,1,"14/02/2022 17:55:47",73265,15,"questionnaire-mxm5",NA,19435642,"BLIND",5768042,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.13.6","Safari 13.1.2","1440x900","1440x900","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","10-quantised",8
"27",1644857747774,"14/02/2022 16:55:47",1644857747423,1,"14/02/2022 17:55:47",73265,15,"questionnaire-mxm5",NA,19435642,"BLIND",5768042,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.13.6","Safari 13.1.2","1440x900","1440x900","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","11-quantised",4
"28",1644857747774,"14/02/2022 16:55:47",1644857747423,1,"14/02/2022 17:55:47",73265,15,"questionnaire-mxm5",NA,19435642,"BLIND",5768042,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.13.6","Safari 13.1.2","1440x900","1440x900","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","12-quantised",8
"29",1644857747774,"14/02/2022 16:55:47",1644857747423,1,"14/02/2022 17:55:47",73265,15,"questionnaire-mxm5",NA,19435642,"BLIND",5768042,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.13.6","Safari 13.1.2","1440x900","1440x900","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","13-quantised",8
"2",1645039441218,"16/02/2022 19:24:01",1645039441098,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","0",10
"3",1645039441348,"16/02/2022 19:24:01",1645039441099,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","1",5
"4",1645039441348,"16/02/2022 19:24:01",1645039441100,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","2",5
"5",1645039441348,"16/02/2022 19:24:01",1645039441100,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","3",0
"6",1645039441348,"16/02/2022 19:24:01",1645039441100,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","4",7
"7",1645039441348,"16/02/2022 19:24:01",1645039441100,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","5",6
"8",1645039441348,"16/02/2022 19:24:01",1645039441101,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","6",0
"9",1645039441348,"16/02/2022 19:24:01",1645039441102,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","7",6
"10",1645039441348,"16/02/2022 19:24:01",1645039441102,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","8",0
"11",1645039441348,"16/02/2022 19:24:01",1645039441102,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","9",0
"12",1645039441348,"16/02/2022 19:24:01",1645039441102,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","10",1
"13",1645039441348,"16/02/2022 19:24:01",1645039441102,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","11",0
"14",1645039441348,"16/02/2022 19:24:01",1645039441103,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","12",10
"15",1645039441348,"16/02/2022 19:24:01",1645039441103,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","13",10
"16",1645039441348,"16/02/2022 19:24:01",1645039441103,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","0-quantised",11
"17",1645039441348,"16/02/2022 19:24:01",1645039441103,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","1-quantised",6
"18",1645039441348,"16/02/2022 19:24:01",1645039441103,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","2-quantised",6
"19",1645039441348,"16/02/2022 19:24:01",1645039441103,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","3-quantised",1
"20",1645039441348,"16/02/2022 19:24:01",1645039441103,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","4-quantised",8
"21",1645039441348,"16/02/2022 19:24:01",1645039441104,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","5-quantised",7
"22",1645039441348,"16/02/2022 19:24:01",1645039441104,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","6-quantised",1
"23",1645039441426,"16/02/2022 19:24:01",1645039441104,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","7-quantised",7
"24",1645039441426,"16/02/2022 19:24:01",1645039441104,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","8-quantised",1
"25",1645039441426,"16/02/2022 19:24:01",1645039441104,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","9-quantised",1
"26",1645039441426,"16/02/2022 19:24:01",1645039441105,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","10-quantised",2
"27",1645039441426,"16/02/2022 19:24:01",1645039441105,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","11-quantised",1
"28",1645039441426,"16/02/2022 19:24:01",1645039441105,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","12-quantised",11
"29",1645039441426,"16/02/2022 19:24:01",1645039441105,1,"16/02/2022 20:24:01",73265,15,"questionnaire-5mfo",NA,19507489,"BLIND",5769943,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14388.52.0","Chrome 98.0.4758.91","1616x909","1616x759","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","13-quantised",11
"2",1645127449750,"17/02/2022 19:50:49",1645127449467,1,"17/02/2022 20:50:49",73265,15,"questionnaire-5mfo",NA,19549888,"BLIND",5789048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.0","1440x900","1440x862","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","0",0
"3",1645127449985,"17/02/2022 19:50:49",1645127449469,1,"17/02/2022 20:50:49",73265,15,"questionnaire-5mfo",NA,19549888,"BLIND",5789048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.0","1440x900","1440x862","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","1",3
"4",1645127449985,"17/02/2022 19:50:49",1645127449469,1,"17/02/2022 20:50:49",73265,15,"questionnaire-5mfo",NA,19549888,"BLIND",5789048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.0","1440x900","1440x862","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","2",2
"5",1645127449985,"17/02/2022 19:50:49",1645127449469,1,"17/02/2022 20:50:49",73265,15,"questionnaire-5mfo",NA,19549888,"BLIND",5789048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.0","1440x900","1440x862","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","3",2
"6",1645127449985,"17/02/2022 19:50:49",1645127449469,1,"17/02/2022 20:50:49",73265,15,"questionnaire-5mfo",NA,19549888,"BLIND",5789048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.0","1440x900","1440x862","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","4",2
"7",1645127449985,"17/02/2022 19:50:49",1645127449469,1,"17/02/2022 20:50:49",73265,15,"questionnaire-5mfo",NA,19549888,"BLIND",5789048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.0","1440x900","1440x862","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","5",0
"8",1645127449985,"17/02/2022 19:50:49",1645127449469,1,"17/02/2022 20:50:49",73265,15,"questionnaire-5mfo",NA,19549888,"BLIND",5789048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.0","1440x900","1440x862","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","6",0
"9",1645127449985,"17/02/2022 19:50:49",1645127449469,1,"17/02/2022 20:50:49",73265,15,"questionnaire-5mfo",NA,19549888,"BLIND",5789048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.0","1440x900","1440x862","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","7",2
"10",1645127449985,"17/02/2022 19:50:49",1645127449469,1,"17/02/2022 20:50:49",73265,15,"questionnaire-5mfo",NA,19549888,"BLIND",5789048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.0","1440x900","1440x862","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","8",0
"11",1645127449985,"17/02/2022 19:50:49",1645127449470,1,"17/02/2022 20:50:49",73265,15,"questionnaire-5mfo",NA,19549888,"BLIND",5789048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.0","1440x900","1440x862","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","9",0
"12",1645127449985,"17/02/2022 19:50:49",1645127449470,1,"17/02/2022 20:50:49",73265,15,"questionnaire-5mfo",NA,19549888,"BLIND",5789048,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.0","1440x900","1440x862","Part 1 completed","VAS-f-1",2,NA,"Part 1 completed","Accuracy_level_0.55","No","10",2
